,Date,Ticker,GICS Sector,GICS Sub-Industry,Close,Volume,Indicator_type,Indicator_trend,Trend,1d_pred,3d_pred,5d_pred,10d_pred
172,2019-12-20,BKNG,Consumer Discretionary,Internet & Direct Marketing Retail,2023.26,583200.0,Hammer,Bullish,False,2032.1,2064.320068359375,2053.8701171875,2068.050048828125
173,2021-02-26,BKNG,Consumer Discretionary,Internet & Direct Marketing Retail,2328.51,503900.0,Hammer,Bearish,True,2320.5,2275.0,2307.10009765625,2401.0400390625
174,2019-04-05,AVGO,Information Technology,Semiconductors,304.28,1887500.0,Hammer,Bullish,True,304.48,307.510009765625,317.0299987792969,315.0
175,2019-04-25,AVGO,Information Technology,Semiconductors,311.82,2673200.0,Hammer,Bearish,True,310.41,318.3999938964844,315.82000732421875,304.05999755859375
176,2019-11-15,AVGO,Information Technology,Semiconductors,312.91,1812000.0,Hammer,Bullish,True,311.07,311.6700134277344,314.9200134277344,310.7200012207031
177,2020-01-17,AVGO,Information Technology,Semiconductors,308.79,2689600.0,Hammer,Bullish,False,308.07,319.6499938964844,309.0299987792969,305.2300109863281
178,2020-02-06,AVGO,Information Technology,Semiconductors,319.69,2268300.0,Hammer,Bullish,False,315.23,320.1600036621094,323.9700012207031,304.5
179,2020-09-21,AVGO,Information Technology,Semiconductors,351.79,2419800.0,Hammer,Bullish,True,361.59,352.5199890136719,367.29998779296875,366.1000061035156
180,2019-04-02,CDNS,Information Technology,Application Software,64.61,2256300.0,Hammer,Bearish,False,65.17,64.19999694824219,64.30999755859375,64.69999694824219
181,2019-04-08,CDNS,Information Technology,Application Software,63.98,1946000.0,Hammer,Bearish,False,64.31,64.56999969482422,65.05999755859375,66.69999694824219
182,2019-04-12,CDNS,Information Technology,Application Software,64.98,1703300.0,Hammer,Bullish,False,65.06,63.970001220703125,64.20999908447266,68.18000030517578
183,2019-06-14,CDNS,Information Technology,Application Software,67.72,2064300.0,Hammer,Bearish,True,67.55,71.44000244140625,71.37000274658203,70.80999755859375
184,2019-07-05,CDNS,Information Technology,Application Software,74.41,1244800.0,Hammer,Bullish,False,74.37,75.0999984741211,75.0199966430664,72.91999816894531
185,2019-11-06,CDNS,Information Technology,Application Software,67.14,1030400.0,Hammer,Bearish,False,66.87,67.44999694824219,67.20999908447266,67.69999694824219
186,2019-11-15,CDNS,Information Technology,Application Software,67.48,1481900.0,Hammer,Bearish,True,67.23,67.69999694824219,67.19000244140625,67.4800033569336
187,2019-12-27,CDNS,Information Technology,Application Software,70.29,900600.0,Hammer,Bearish,False,69.99,71.44000244140625,70.8499984741211,73.38999938964844
188,2020-05-27,CDNS,Information Technology,Application Software,85.2,1871500.0,Hammer,Bullish,True,88.06,91.68000030517578,92.95999908447266,93.19000244140625
189,2020-06-25,CDNS,Information Technology,Application Software,92.66,3256700.0,Hammer,Bullish,True,93.84,95.95999908447266,97.81999969482422,100.97000122070312
190,2020-06-29,CDNS,Information Technology,Application Software,94.03,1825200.0,Hammer,Bullish,False,95.96,97.81999969482422,98.7699966430664,99.02999877929688
191,2020-07-09,CDNS,Information Technology,Application Software,101.53,1249900.0,Hammer,Bullish,False,100.97,99.02999877929688,98.68000030517578,102.94000244140625
192,2020-07-31,CDNS,Information Technology,Application Software,109.25,1757200.0,Hammer,Bullish,False,111.77,109.6500015258789,108.52999877929688,108.0
193,2020-09-22,CDNS,Information Technology,Application Software,102.83,1422800.0,Hammer,Bearish,False,99.72,103.72000122070312,105.77999877929688,105.5199966430664
194,2020-09-28,CDNS,Information Technology,Application Software,105.25,1427300.0,Hammer,Bullish,False,105.78,108.62999725341797,107.45999908447266,115.55999755859375
195,2019-07-15,CHTR,Communication Services,Cable & Satellite,414.63,1142800.0,Hammer,Bearish,False,414.84,415.6199951171875,407.8599853515625,393.6499938964844
196,2019-09-17,CHTR,Communication Services,Cable & Satellite,425.15,736600.0,Hammer,Bullish,True,425.42,420.3500061035156,417.5299987792969,405.6000061035156
197,2019-09-18,CHTR,Communication Services,Cable & Satellite,425.42,808600.0,Hammer,Bullish,False,427.42,421.510009765625,416.6600036621094,410.75
198,2019-11-05,CHTR,Communication Services,Cable & Satellite,473.25,1043600.0,Hammer,Bearish,True,469.03,469.75,474.07000732421875,478.9700012207031
199,2019-11-14,CHTR,Communication Services,Cable & Satellite,479.97,861000.0,Hammer,Bullish,False,475.6,478.9700012207031,474.6499938964844,470.010009765625
200,2020-02-07,CHTR,Communication Services,Cable & Satellite,525.21,753600.0,Hammer,Bearish,False,530.34,534.0,534.8900146484375,528.7000122070312
201,2020-03-13,CHTR,Communication Services,Cable & Satellite,454.19,3147600.0,Hammer,Bullish,True,389.11,381.5199890136719,371.70001220703125,439.70001220703125
202,2020-06-10,CHTR,Communication Services,Cable & Satellite,533.81,951800.0,Hammer,Bearish,True,517.17,526.02001953125,534.22998046875,507.989990234375
203,2021-02-11,CHTR,Communication Services,Cable & Satellite,618.68,829200.0,Hammer,Bullish,True,613.45,624.1199951171875,607.2899780273438,613.4199829101562
204,2021-03-17,CHTR,Communication Services,Cable & Satellite,641.86,1202200.0,Hammer,Bearish,False,629.39,637.6199951171875,651.5599975585938,617.02001953125
205,2019-04-12,CTAS,Industrials,Diversified Support Services,207.4,409400.0,Hammer,Bullish,False,208.23,209.94000244140625,210.77000427246094,216.8699951171875
206,2019-07-01,CTAS,Industrials,Diversified Support Services,238.87,555700.0,Hammer,Bearish,False,238.0,239.52999877929688,238.4199981689453,239.44000244140625
207,2019-07-23,CTAS,Industrials,Diversified Support Services,260.79,539300.0,Hammer,Bullish,False,261.91,261.69000244140625,262.8500061035156,257.19000244140625
208,2019-08-26,CTAS,Industrials,Diversified Support Services,260.34,567400.0,Hammer,Bullish,True,261.15,264.6000061035156,259.92999267578125,248.97000122070312
209,2019-09-18,CTAS,Industrials,Diversified Support Services,249.67,544500.0,Hammer,Bearish,False,251.42,254.64999389648438,266.6199951171875,258.95001220703125
210,2020-01-02,CTAS,Industrials,Diversified Support Services,270.79,544200.0,Hammer,Bullish,False,269.57,270.07000732421875,279.3500061035156,286.510009765625
211,2020-02-10,CTAS,Industrials,Diversified Support Services,292.62,385000.0,Hammer,Bullish,True,293.49,298.1000061035156,302.510009765625,279.8800048828125
212,2020-07-31,CTAS,Industrials,Diversified Support Services,301.87,736600.0,Hammer,Bullish,True,298.74,299.9700012207031,310.010009765625,316.44000244140625
213,2019-06-24,CSCO,Information Technology,Communications Equipment,57.18,17794100.0,Hammer,Bearish,True,56.08,55.72999954223633,54.7400016784668,56.34000015258789
214,2019-09-11,CSCO,Information Technology,Communications Equipment,50.03,18656000.0,Hammer,Bullish,False,49.93,49.959999084472656,49.34000015258789,49.61000061035156
215,2019-11-18,CSCO,Information Technology,Communications Equipment,45.15,22742800.0,Hammer,Bullish,False,45.47,44.84000015258789,45.45000076293945,44.279998779296875
216,2020-04-16,CSCO,Information Technology,Communications Equipment,41.5,26178000.0,Hammer,Bearish,True,42.48,40.54999923706055,41.619998931884766,42.380001068115234
217,2020-07-30,CSCO,Information Technology,Communications Equipment,46.44,15385100.0,Hammer,Bullish,False,47.1,47.66999816894531,47.77000045776367,42.720001220703125
218,2020-09-01,CSCO,Information Technology,Communications Equipment,42.03,23325100.0,Hammer,Bullish,False,42.42,40.81999969482422,40.130001068115234,40.41999816894531
219,2020-12-17,CSCO,Information Technology,Communications Equipment,44.82,16141600.0,Hammer,Bearish,True,45.44,44.689998626708984,44.540000915527344,43.959999084472656
220,2021-01-21,CSCO,Information Technology,Communications Equipment,45.11,17488400.0,Hammer,Bearish,False,44.77,45.2599983215332,45.34000015258789,47.25
221,2021-02-18,CSCO,Information Technology,Communications Equipment,46.34,16867500.0,Hammer,Bearish,True,45.68,45.5099983215332,45.52000045776367,44.560001373291016
222,2021-03-17,CSCO,Information Technology,Communications Equipment,49.42,18326900.0,Hammer,Bearish,False,48.8,50.29999923706055,49.650001525878906,51.709999084472656
223,2019-04-08,CTSH,Information Technology,IT Consulting & Other Services,74.41,2429000.0,Hammer,Bullish,False,74.37,74.19000244140625,74.31999969482422,72.8499984741211
224,2019-09-17,CTSH,Information Technology,IT Consulting & Other Services,64.0,2127200.0,Hammer,Bearish,True,63.51,61.79999923706055,59.91999816894531,60.619998931884766
225,2019-11-05,CTSH,Information Technology,IT Consulting & Other Services,61.92,2340500.0,Hammer,Bearish,False,62.26,62.86000061035156,62.84000015258789,63.91999816894531
226,2019-11-15,CTSH,Information Technology,IT Consulting & Other Services,63.38,2553600.0,Hammer,Bearish,False,63.63,63.5099983215332,63.189998626708984,63.540000915527344
227,2019-11-19,CTSH,Information Technology,IT Consulting & Other Services,63.92,2108800.0,Hammer,Bullish,False,63.51,63.189998626708984,63.72999954223633,62.400001525878906
228,2019-11-27,CTSH,Information Technology,IT Consulting & Other Services,64.15,1483000.0,Hammer,Bullish,False,64.11,62.75,62.209999084472656,61.77000045776367
229,2019-12-20,CTSH,Information Technology,IT Consulting & Other Services,63.22,4831700.0,Hammer,Bullish,False,62.63,62.119998931884766,61.650001525878906,60.31999969482422
230,2020-01-30,CTSH,Information Technology,IT Consulting & Other Services,62.47,2428900.0,Hammer,Bullish,False,61.38,63.43000030517578,71.41999816894531,69.61000061035156
231,2020-03-02,CTSH,Information Technology,IT Consulting & Other Services,61.33,5676800.0,Hammer,Bullish,True,59.61,59.93000030517578,53.959999084472656,43.58000183105469
232,2020-12-15,CTSH,Information Technology,IT Consulting & Other Services,80.53,2741900.0,Hammer,Bullish,False,79.32,81.0199966430664,81.0199966430664,81.06999969482422
233,2020-12-21,CTSH,Information Technology,IT Consulting & Other Services,80.47,2369000.0,Hammer,Bullish,True,81.02,81.06999969482422,80.5,80.1500015258789
234,2021-03-05,CTSH,Information Technology,IT Consulting & Other Services,73.71,2779000.0,Hammer,Bearish,True,72.69,76.0199966430664,77.7699966430664,76.55000305175781
235,2019-04-11,CMCSA,Communication Services,Cable & Satellite,41.04,9249400.0,Hammer,Bearish,False,41.3,41.970001220703125,42.43000030517578,43.08000183105469
236,2019-06-27,CMCSA,Communication Services,Cable & Satellite,42.0,19009300.0,Hammer,Bearish,True,42.28,42.88999938964844,43.279998779296875,44.63999938964844
237,2019-06-28,CMCSA,Communication Services,Cable & Satellite,42.28,49937900.0,Hammer,Bullish,True,42.71,43.31999969482422,42.630001068115234,44.720001220703125
238,2019-10-09,CMCSA,Communication Services,Cable & Satellite,44.38,10439800.0,Hammer,Bearish,True,44.5,45.22999954223633,45.599998474121094,45.720001220703125
239,2019-10-17,CMCSA,Communication Services,Cable & Satellite,45.93,9121100.0,Hammer,Bullish,True,45.57,45.77000045776367,44.84000015258789,44.81999969482422
240,2019-10-31,CMCSA,Communication Services,Cable & Satellite,44.82,23563100.0,Hammer,Bullish,True,44.75,44.279998779296875,44.70000076293945,45.45000076293945
241,2019-11-06,CMCSA,Communication Services,Cable & Satellite,44.22,19927400.0,Hammer,Bearish,False,44.7,45.25,45.20000076293945,44.220001220703125
242,2020-01-02,CMCSA,Communication Services,Cable & Satellite,45.37,20170500.0,Hammer,Bullish,True,45.01,44.93000030517578,45.5099983215332,46.869998931884766
243,2020-01-21,CMCSA,Communication Services,Cable & Satellite,47.3,19141600.0,Hammer,Bearish,False,47.44,44.59000015258789,44.040000915527344,44.279998779296875
244,2020-02-11,CMCSA,Communication Services,Cable & Satellite,44.79,11075700.0,Hammer,Bearish,True,46.02,46.09000015258789,45.970001220703125,42.220001220703125
245,2020-08-28,CMCSA,Communication Services,Cable & Satellite,44.56,10975100.0,Hammer,Bullish,False,44.81,45.16999816894531,44.43000030517578,45.27000045776367
246,2020-10-15,CMCSA,Communication Services,Cable & Satellite,45.11,12904800.0,Hammer,Bullish,True,45.56,44.27000045776367,45.11000061035156,43.060001373291016
247,2020-11-25,CMCSA,Communication Services,Cable & Satellite,51.8,19322100.0,Hammer,Bearish,False,51.75,51.02000045776367,51.59000015258789,50.47999954223633
248,2021-01-11,CMCSA,Communication Services,Cable & Satellite,51.52,18794300.0,Hammer,Bearish,False,50.01,49.58000183105469,48.849998474121094,50.09000015258789
249,2021-02-10,CMCSA,Communication Services,Cable & Satellite,52.75,16432700.0,Hammer,Bearish,False,53.23,52.84000015258789,52.560001373291016,52.2400016784668
250,2019-06-06,CPRT,Industrials,Diversified Support Services,73.74,916800.0,Hammer,Bullish,False,74.65,73.69000244140625,74.7699966430664,74.75
251,2019-06-13,CPRT,Industrials,Diversified Support Services,74.77,1359600.0,Hammer,Bearish,False,73.81,73.37000274658203,74.75,73.36000061035156
252,2019-07-05,CPRT,Industrials,Diversified Support Services,74.6,657600.0,Hammer,Bearish,False,74.14,75.77999877929688,77.33000183105469,77.51000213623047
253,2019-08-28,CPRT,Industrials,Diversified Support Services,75.01,1157300.0,Hammer,Bullish,False,75.74,74.76000213623047,80.61000061035156,80.87999725341797
254,2019-10-16,CPRT,Industrials,Diversified Support Services,81.38,935900.0,Hammer,Bearish,False,81.02,83.62000274658203,83.04000091552734,84.0
255,2019-12-26,CPRT,Industrials,Diversified Support Services,91.02,781800.0,Hammer,Bullish,False,90.82,90.94000244140625,92.66000366210938,95.30999755859375
256,2020-01-13,CPRT,Industrials,Diversified Support Services,96.26,1272900.0,Hammer,Bullish,False,96.34,97.20999908447266,98.5999984741211,100.70999908447266
257,2020-01-16,CPRT,Industrials,Diversified Support Services,97.21,926100.0,Hammer,Bearish,False,97.12,99.63999938964844,100.29000091552734,101.45999908447266
258,2020-01-17,CPRT,Industrials,Diversified Support Services,97.12,2624000.0,Hammer,Bearish,False,98.6,99.9000015258789,99.5,100.80000305175781
259,2020-06-25,CPRT,Industrials,Diversified Support Services,81.5,1996400.0,Hammer,Bullish,True,79.62,83.2699966430664,83.86000061035156,83.05000305175781
260,2020-07-31,CPRT,Industrials,Diversified Support Services,93.25,1041000.0,Hammer,Bullish,False,93.29,97.56999969482422,99.23999786376953,100.01000213623047
261,2020-09-21,CPRT,Industrials,Diversified Support Services,102.63,1291700.0,Hammer,Bullish,False,105.06,102.01000213623047,106.16000366210938,109.69000244140625
262,2020-11-06,CPRT,Industrials,Diversified Support Services,123.72,719600.0,Hammer,Bearish,False,121.33,117.80000305175781,117.70999908447266,114.47000122070312
263,2020-12-18,CPRT,Industrials,Diversified Support Services,122.36,2452600.0,Hammer,Bearish,False,122.18,123.3499984741211,126.72000122070312,120.12999725341797
264,2021-01-15,CPRT,Industrials,Diversified Support Services,115.78,1377100.0,Hammer,Bearish,True,116.09,115.69999694824219,112.9000015258789,110.86000061035156
265,2019-07-18,COST,Consumer Staples,Hypermarkets & Super Centers,282.91,1696100.0,Hammer,Bullish,False,281.51,280.1000061035156,279.79998779296875,274.57000732421875
266,2019-08-29,COST,Consumer Staples,Hypermarkets & Super Centers,296.57,2613100.0,Hammer,Bearish,False,294.76,296.1199951171875,303.760009765625,291.8999938964844
267,2020-01-30,COST,Consumer Staples,Hypermarkets & Super Centers,309.47,1232600.0,Hammer,Bullish,True,305.52,304.8999938964844,310.6099853515625,318.20001220703125
268,2020-05-27,COST,Consumer Staples,Hypermarkets & Super Centers,306.01,2980200.0,Hammer,Bullish,False,309.56,308.2900085449219,306.6400146484375,307.3299865722656
269,2020-07-22,COST,Consumer Staples,Hypermarkets & Super Centers,328.3,1312600.0,Hammer,Bearish,False,326.11,327.6000061035156,326.1400146484375,339.9700012207031
270,2020-08-25,COST,Consumer Staples,Hypermarkets & Super Centers,344.71,1176200.0,Hammer,Bullish,True,344.27,348.3699951171875,351.3800048828125,346.42999267578125
271,2020-09-24,COST,Consumer Staples,Hypermarkets & Super Centers,347.0,5779300.0,Hammer,Bullish,False,342.58,352.1400146484375,358.4599914550781,365.0899963378906
272,2021-01-08,COST,Consumer Staples,Hypermarkets & Super Centers,369.94,2599700.0,Hammer,Bullish,True,364.01,366.95001220703125,362.1600036621094,361.8800048828125
273,2021-01-25,COST,Consumer Staples,Hypermarkets & Super Centers,361.88,2735900.0,Hammer,Bullish,True,364.98,357.05999755859375,350.5199890136719,359.8299865722656
274,2021-02-12,COST,Consumer Staples,Hypermarkets & Super Centers,352.75,2096600.0,Hammer,Bullish,True,354.0,356.9200134277344,350.2099914550781,331.7699890136719
275,2019-07-05,CRWD,Information Technology,Application Software,67.21,804900.0,Hammer,Bullish,False,66.91,74.33999633789062,73.5,83.5199966430664
276,2020-05-27,CRWD,Information Technology,Application Software,77.99,7021300.0,Hammer,Bearish,True,79.5,94.83999633789062,98.0999984741211,97.22000122070312
277,2020-06-29,CRWD,Information Technology,Application Software,98.1,6304600.0,Hammer,Bearish,True,100.29,107.2699966430664,106.41999816894531,105.61000061035156
278,2020-09-09,CRWD,Information Technology,Application Software,128.18,5758300.0,Hammer,Bearish,False,129.35,128.5,131.14999389648438,138.60000610351562
279,2020-10-23,CRWD,Information Technology,Application Software,135.42,1955000.0,Hammer,Bullish,True,133.08,131.57000732421875,123.83999633789062,141.7899932861328
280,2021-02-24,CRWD,Information Technology,Application Software,216.6,3944300.0,Hammer,Bearish,True,208.66,223.39999389648438,210.6199951171875,194.86000061035156
281,2019-04-23,CSX,Industrials,Railroads,26.34,10312500.0,Hammer,Bullish,True,26.44,26.389999389648438,26.543333053588867,26.09000015258789
282,2019-07-15,CSX,Industrials,Railroads,26.17,10299300.0,Hammer,Bearish,False,26.52,23.94333267211914,23.639999389648438,23.206666946411133
283,2019-11-06,CSX,Industrials,Railroads,24.55,9375900.0,Hammer,Bearish,False,24.69,24.633333206176758,23.983333587646484,23.18666648864746
284,2019-12-03,CSX,Industrials,Railroads,23.24,20441400.0,Hammer,Bullish,True,23.48,23.75666618347168,23.46666717529297,24.03333282470703
285,2020-04-16,CSX,Industrials,Railroads,20.21,14782500.0,Hammer,Bearish,True,20.92,19.82666778564453,20.489999771118164,22.07666778564453
286,2020-02-11,DXCM,Health Care,Health Care Equipment,247.92,517100.0,Hammer,Bullish,False,246.0,283.9100036621094,291.67999267578125,278.25
287,2020-04-06,DXCM,Health Care,Health Care Equipment,269.31,2515500.0,Hammer,Bearish,True,250.71,275.2699890136719,280.6700134277344,308.3900146484375
288,2020-07-27,DXCM,Health Care,Health Care Equipment,423.43,817700.0,Hammer,Bearish,False,417.79,431.3599853515625,443.6700134277344,421.2200012207031
289,2021-03-17,DXCM,Health Care,Health Care Equipment,351.7,1030800.0,Hammer,Bearish,True,339.15,359.82000732421875,355.7300109863281,359.3900146484375
290,2019-06-13,DOCU,Information Technology,Application Software,48.28,2095000.0,Hammer,Bearish,False,50.78,53.5099983215332,54.869998931884766,50.650001525878906
291,2019-07-29,DOCU,Information Technology,Application Software,53.9,1370500.0,Hammer,Bearish,False,54.15,49.93000030517578,44.70000076293945,44.209999084472656
292,2019-10-31,DOCU,Information Technology,Application Software,66.19,1191400.0,Hammer,Bearish,False,66.88,66.0,65.41000366210938,67.75
293,2019-11-06,DOCU,Information Technology,Application Software,66.08,1989700.0,Hammer,Bearish,True,65.41,67.25,67.81999969482422,67.88999938964844
294,2019-12-20,DOCU,Information Technology,Application Software,74.18,1641000.0,Hammer,Bearish,True,73.35,74.44000244140625,73.75,75.23999786376953
295,2020-01-07,DOCU,Information Technology,Application Software,75.24,2289200.0,Hammer,Bearish,True,76.27,74.83000183105469,72.80000305175781,74.4000015258789
296,2020-02-12,DOCU,Information Technology,Application Software,87.33,1624000.0,Hammer,Bullish,False,88.03,90.76000213623047,90.30999755859375,83.20999908447266
297,2020-03-10,DOCU,Information Technology,Application Software,79.82,2338800.0,Hammer,Bearish,True,75.0,77.31999969482422,70.94000244140625,85.0
298,2020-03-27,DOCU,Information Technology,Application Software,82.57,3329600.0,Hammer,Bearish,False,88.14,92.08999633789062,79.0,93.97000122070312
299,2020-06-16,DOCU,Information Technology,Application Software,163.05,5554100.0,Hammer,Bearish,False,161.71,161.4199981689453,166.8000030517578,172.2100067138672
300,2020-11-27,DOCU,Information Technology,Application Software,226.87,1703000.0,Hammer,Bullish,False,227.88,217.6999969482422,243.22000122070312,225.49000549316406
301,2019-06-13,DLTR,Consumer Discretionary,General Merchandise Stores,108.66,1672600.0,Hammer,Bullish,False,110.31,109.47000122070312,110.79000091552734,108.13999938964844
302,2019-10-16,DLTR,Consumer Discretionary,General Merchandise Stores,116.9,1639300.0,Hammer,Bullish,False,117.37,116.69000244140625,116.62999725341797,112.05999755859375
303,2019-11-13,DLTR,Consumer Discretionary,General Merchandise Stores,108.4,1574900.0,Hammer,Bullish,True,108.75,109.05999755859375,107.26000213623047,93.02999877929688
304,2019-11-15,DLTR,Consumer Discretionary,General Merchandise Stores,108.85,1223200.0,Hammer,Bearish,False,109.06,107.26000213623047,109.04000091552734,89.47000122070312
305,2020-02-14,DLTR,Consumer Discretionary,General Merchandise Stores,88.68,1690300.0,Hammer,Bearish,True,91.08,93.22000122070312,91.04000091552734,84.55999755859375
306,2020-05-14,DLTR,Consumer Discretionary,General Merchandise Stores,75.53,2216500.0,Hammer,Bullish,True,75.07,79.98999786376953,81.22000122070312,97.87000274658203
307,2020-07-27,DLTR,Consumer Discretionary,General Merchandise Stores,95.42,1298200.0,Hammer,Bearish,True,95.64,93.94999694824219,94.51000213623047,97.73999786376953
308,2020-07-31,DLTR,Consumer Discretionary,General Merchandise Stores,93.35,1805500.0,Hammer,Bearish,True,94.51,95.81999969482422,96.48999786376953,98.83999633789062
309,2020-11-02,DLTR,Consumer Discretionary,General Merchandise Stores,91.12,1259800.0,Hammer,Bearish,True,93.65,95.0999984741211,95.87000274658203,95.61000061035156
310,2021-02-19,DLTR,Consumer Discretionary,General Merchandise Stores,107.9,1705600.0,Hammer,Bearish,True,104.88,101.12999725341797,98.19999694824219,104.08000183105469
311,2021-03-02,DLTR,Consumer Discretionary,General Merchandise Stores,98.95,3431200.0,Hammer,Bearish,False,101.88,104.08000183105469,107.58999633789062,109.04000091552734
312,2019-04-29,EBAY,Consumer Discretionary,Internet & Direct Marketing Retail,38.25,8028100.0,Hammer,Bearish,False,38.75,37.59000015258789,37.880001068115234,35.869998931884766
313,2019-07-01,EBAY,Consumer Discretionary,Internet & Direct Marketing Retail,39.89,4879400.0,Hammer,Bearish,False,40.08,39.79999923706055,39.939998626708984,39.91999816894531
314,2019-10-03,EBAY,Consumer Discretionary,Internet & Direct Marketing Retail,37.95,7178300.0,Hammer,Bearish,True,38.31,37.31999969482422,37.93000030517578,39.09000015258789
315,2020-01-07,EBAY,Consumer Discretionary,Internet & Direct Marketing Retail,35.62,6867400.0,Hammer,Bearish,True,35.6,34.88999938964844,35.349998474121094,35.88999938964844
316,2020-06-29,EBAY,Consumer Discretionary,Internet & Direct Marketing Retail,51.31,8933900.0,Hammer,Bullish,False,52.45,54.36000061035156,57.0,59.08000183105469
317,2019-09-18,EA,Communication Services,Interactive Home Entertainment,98.28,1815800.0,Hammer,Bullish,True,99.69,98.18000030517578,97.62999725341797,94.25
318,2020-06-19,EA,Communication Services,Interactive Home Entertainment,130.19,4239900.0,Hammer,Bearish,False,129.72,130.8699951171875,130.92999267578125,134.27000427246094
319,2020-06-30,EA,Communication Services,Interactive Home Entertainment,132.05,2177400.0,Hammer,Bearish,True,135.22,134.27000427246094,135.61000061035156,138.42999267578125
320,2020-11-05,EA,Communication Services,Interactive Home Entertainment,128.33,3291700.0,Hammer,Bearish,False,119.19,118.93000030517578,119.31999969482422,120.13999938964844
321,2021-02-08,EA,Communication Services,Interactive Home Entertainment,142.46,2538400.0,Hammer,Bullish,False,146.11,147.3300018310547,145.77999877929688,141.1699981689453
322,2021-03-15,EA,Communication Services,Interactive Home Entertainment,130.89,2181700.0,Hammer,Bullish,True,131.74,128.0,131.41000366210938,134.97000122070312
323,2021-03-17,EA,Communication Services,Interactive Home Entertainment,130.6,2398600.0,Hammer,Bearish,False,128.0,131.41000366210938,129.8000030517578,135.3699951171875
324,2019-04-02,EXC,Utilities,Multi-Utilities,35.87,8945882.0,Hammer,Bearish,False,35.62,35.592010498046875,35.32096862792969,35.09272384643555
325,2019-07-11,EXC,Utilities,Multi-Utilities,35.34,6140620.0,Hammer,Bullish,False,34.99,34.52210998535156,34.77888870239258,32.90299606323242
326,2019-08-29,EXC,Utilities,Multi-Utilities,33.35,5040611.0,Hammer,Bullish,False,33.71,34.2368049621582,34.32239532470703,33.716121673583984
327,2019-09-16,EXC,Utilities,Multi-Utilities,33.79,5920786.0,Hammer,Bullish,True,33.73,34.09415054321289,34.457916259765625,34.457916259765625
328,2019-10-03,EXC,Utilities,Multi-Utilities,34.04,6782596.0,Hammer,Bearish,True,34.56,34.07275390625,33.8231086730957,31.42653465270996
329,2019-11-22,EXC,Utilities,Multi-Utilities,31.69,8201700.0,Hammer,Bearish,True,31.5,31.57632064819336,31.319543838500977,32.04707717895508
330,2019-12-18,EXC,Utilities,Multi-Utilities,32.36,9037292.0,Hammer,Bullish,False,32.08,32.23965835571289,32.32524871826172,32.50356674194336
331,2020-01-07,EXC,Utilities,Multi-Utilities,32.58,9501775.0,Hammer,Bullish,False,32.82,32.99571990966797,32.67475128173828,33.994293212890625
332,2020-09-17,EXC,Utilities,Multi-Utilities,25.63,9933450.0,Hammer,Bearish,False,25.01,25.11412239074707,24.828815460205078,25.55634880065918
333,2020-09-21,EXC,Utilities,Multi-Utilities,24.79,7313954.0,Hammer,Bullish,True,25.11,24.828815460205078,25.49215316772461,26.2410831451416
334,2020-12-24,EXC,Utilities,Multi-Utilities,29.84,2070333.0,Hammer,Bearish,True,30.11,29.90727424621582,29.365192413330078,29.85734748840332
335,2019-10-03,FAST,Industrials,Building Products,31.01,4186900.0,Hammer,Bullish,True,31.78,30.610000610351562,31.020000457763672,36.02000045776367
336,2019-11-08,FAST,Industrials,Building Products,37.07,3178300.0,Hammer,Bearish,True,36.83,36.02000045776367,36.33000183105469,35.709999084472656
337,2019-12-18,FAST,Industrials,Building Products,36.84,3034300.0,Hammer,Bullish,True,36.8,36.93000030517578,36.939998626708984,36.56999969482422
338,2019-12-20,FAST,Industrials,Building Products,37.12,6381100.0,Hammer,Bearish,True,36.93,36.939998626708984,36.95000076293945,35.93000030517578
339,2019-12-24,FAST,Industrials,Building Products,37.01,810200.0,Hammer,Bearish,True,36.94,36.95000076293945,37.22999954223633,36.220001220703125
340,2019-12-26,FAST,Industrials,Building Products,36.94,1834000.0,Hammer,Bearish,False,36.98,36.95000076293945,36.56999969482422,36.33000183105469
341,2020-02-05,FAST,Industrials,Building Products,37.65,4071300.0,Hammer,Bullish,False,37.9,36.939998626708984,38.34000015258789,39.02000045776367
342,2020-07-31,FAST,Industrials,Building Products,47.04,4397300.0,Hammer,Bearish,False,47.46,48.060001373291016,48.45000076293945,47.9900016784668
343,2020-09-21,FAST,Industrials,Building Products,43.72,3240800.0,Hammer,Bullish,True,44.79,44.279998779296875,45.77000045776367,45.83000183105469
344,2021-02-09,FAST,Industrials,Building Products,47.31,2422300.0,Hammer,Bearish,False,47.66,47.38999938964844,46.95000076293945,46.900001525878906
345,2019-07-03,FISV,Information Technology,Data Processing & Outsourced Services,94.23,1460400.0,Hammer,Bearish,False,94.46,93.83999633789062,93.69000244140625,96.87000274658203
346,2019-07-23,FISV,Information Technology,Data Processing & Outsourced Services,95.3,3284200.0,Hammer,Bearish,True,94.17,102.30000305175781,103.91000366210938,103.0199966430664
347,2019-09-18,FISV,Information Technology,Data Processing & Outsourced Services,104.34,4558600.0,Hammer,Bearish,False,104.91,105.04000091552734,103.94000244140625,100.95999908447266
348,2019-11-27,FISV,Information Technology,Data Processing & Outsourced Services,116.32,2030400.0,Hammer,Bullish,False,116.24,114.41999816894531,114.79000091552734,115.18000030517578
349,2020-01-17,FISV,Information Technology,Data Processing & Outsourced Services,120.68,4086600.0,Hammer,Bearish,False,120.61,122.2300033569336,119.30000305175781,121.94000244140625
